snaptime,disk,file#,name,phyrds,phyblkrd,phywrts,phyblkwrt,singleblkrds,singleblkrdtim,avgiotim,readtim,writetim,miniotim,maxiortm,maxiowtm,rw_ratio,global_name
2024-09-29 11:12:04,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398939,834593,108515,217280,379823,4722,3,5331,49330,0,43,122,3.84,SOE
2024-09-29 11:12:04,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308438,1666246,284609,472361,172084,3875,3,5868,66317,0,519,2328,3.53,SOE
2024-09-29 11:12:04,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,227029,227029,21241805,308935440,227029,11367,15,11367,23431456,0,71,124,0,SOE
2024-09-29 11:12:04,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4270,4270,4276,5862,4270,116,0,116,282,0,3,5,.73,SOE
2024-09-29 11:12:04,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,98432807,110426561,49365962,63788855,98318472,7898935,2,8070389,723089865,0,5,66,1.73,SOE
2024-09-29 11:13:04,E:,13,E:\ORADATA\ORCL\SOE\SYSTEM01.DBF,398959,834619,108521,217286,379842,4722,3,5332,49446,0,43,122,3.84,SOE
2024-09-29 11:13:04,E:,14,E:\ORADATA\ORCL\SOE\SYSAUX01.DBF,308445,1666257,284611,472363,172090,3875,3,5868,66317,0,519,2328,3.53,SOE
2024-09-29 11:13:04,E:,15,E:\ORADATA\ORCL\SOE\UNDOTBS01.DBF,227031,227031,21243840,308948077,227031,11367,19,11367,23469883,0,71,124,0,SOE
2024-09-29 11:13:04,E:,16,E:\ORADATA\ORCL\SOE\USERS01.DBF,4272,4272,4278,5864,4272,116,0,116,282,0,3,5,.73,SOE
2024-09-29 11:13:04,E:,18,E:\ORADATA\ORCL\SOE\SOE01.DBF,98848536,110842286,49
